Observer,ColorIndex,Display1,Display2,MatchingScore
aak,6,2,3,3
aak,6,2,4,4
aak,6,2,4,3
aak,6,3,4,2
aak,6,3,4,4
aak,7,1,2,4
aak,7,1,2,4
aak,7,1,3,1
aak,7,1,3,2
aak,7,1,4,4
aak,7,1,4,4
aak,7,2,3,2
aak,7,2,3,1
aak,7,2,4,3
aak,7,2,4,4
aak,7,3,4,2
aak,7,3,4,3
aak,8,1,2,5
aak,8,1,2,5
aak,8,1,3,4
aak,8,1,3,2
aak,8,1,4,4
aak,8,1,4,5
aak,8,2,3,4
aak,8,2,3,3
aak,8,2,4,4
aak,8,2,4,4
aak,8,3,4,4
aak,8,3,4,3
aak,9,1,2,4
aak,9,1,2,4
aak,9,1,3,3
aak,9,1,3,4
aak,9,1,4,3
aak,9,1,4,4
aak,9,2,3,3
aak,9,2,3,4
aak,9,2,4,4
aak,9,2,4,4
aak,9,3,4,2
aak,9,3,4,2
aak,10,1,2,1
aak,10,1,2,1
aak,10,1,3,1
aak,10,1,3,1
aak,10,1,4,1
aak,10,1,4,1
aak,10,2,3,1
aak,10,2,3,2
aak,10,2,4,3
aak,10,2,4,2
aak,10,3,4,1
aak,10,3,4,1
aak,11,1,2,3
aak,11,1,2,3
aak,11,1,3,1
aak,11,1,3,2
aak,11,1,4,4
aak,11,1,4,5
aak,11,2,3,1
aak,11,2,3,2
aak,11,2,4,3
aak,11,2,4,3
aak,11,3,4,1
aak,11,3,4,1
aal,1,1,2,5
aal,1,1,2,5
aal,1,1,3,2
aal,1,1,3,1
aal,1,1,4,3
aal,1,1,4,4
aal,1,2,3,2
aal,1,2,3,2
aal,1,2,4,2
aal,1,2,4,5
aal,1,3,4,1
aal,1,3,4,1
aal,2,1,2,4
aal,2,1,2,5
aal,2,1,3,5
aal,2,1,3,2
aal,2,1,4,0
aal,2,1,4,0
aal,2,2,3,4
aal,2,2,3,4
aal,2,2,4,0
aal,2,2,4,0
aal,2,3,4,0
aal,2,3,4,0
aal,3,1,2,4
aal,3,1,2,5
aal,3,1,3,3
aal,3,1,3,5
aal,3,1,4,4
aal,3,1,4,4
aal,3,2,3,3
aal,3,2,3,2
aal,3,2,4,5
aal,3,2,4,4
aal,3,3,4,4
aal,3,3,4,3
aal,4,1,2,5
aal,4,1,2,5
aal,4,1,3,3
aal,4,1,3,4
aal,4,1,4,5
aal,4,1,4,4
aal,4,2,3,4
aal,4,2,3,3
aal,4,2,4,4
aal,4,2,4,5
aal,4,3,4,3
aal,4,3,4,2
aal,5,1,2,2
aal,5,1,2,3
aal,5,1,3,1
aal,5,1,3,2
aal,5,1,4,0
aal,5,1,4,0
aal,5,2,3,4
aal,5,2,3,2
aal,5,2,4,0
aal,5,2,4,0
aal,5,3,4,0
aal,5,3,4,0
aal,6,1,2,4
aal,6,1,2,5
aal,6,1,3,5
aal,6,1,3,4
aal,6,1,4,4
aal,6,1,4,4
aal,6,2,3,5
aal,6,2,3,3
aal,6,2,4,4
aal,6,2,4,5
aal,6,3,4,3
aal,6,3,4,3
aal,7,1,2,3
aal,7,1,2,5
aal,7,1,3,1
aal,7,1,3,1
aal,7,1,4,2
aal,7,1,4,4
aal,7,2,3,1
aal,7,2,3,1
aal,7,2,4,5
aal,7,2,4,4
aal,7,3,4,1
aal,7,3,4,1
aal,8,1,2,5
aal,8,1,2,4
aal,8,1,3,3
aal,8,1,3,4
aal,8,1,4,4
aal,8,1,4,4
aal,8,2,3,1
aal,8,2,3,4
aal,8,2,4,5
aal,8,2,4,4
aal,8,3,4,2
aal,8,3,4,1
aal,9,1,2,5
aal,9,1,2,5
aal,9,1,3,1
aal,9,1,3,3
aal,9,1,4,3
aal,9,1,4,4
aal,9,2,3,1
aal,9,2,3,1
aal,9,2,4,4
aal,9,2,4,5
aal,9,3,4,1
aal,9,3,4,1
aal,10,1,2,1
aal,10,1,2,1
aal,10,1,3,1
aal,10,1,3,1
aal,10,1,4,1
aal,10,1,4,1
aal,10,2,3,4
aal,10,2,3,3
aal,10,2,4,4
aal,10,2,4,5
aal,10,3,4,1
aal,10,3,4,1
aal,11,1,2,5
aal,11,1,2,5
aal,11,1,3,3
aal,11,1,3,4
aal,11,1,4,3
aal,11,1,4,4
aal,11,2,3,2
aal,11,2,3,4
aal,11,2,4,5
aal,11,2,4,3
aal,11,3,4,4
aal,11,3,4,2
aan,1,1,2,3
aan,1,1,2,4
aan,1,1,3,1
aan,1,1,3,1
aan,1,1,4,3
aan,1,1,4,4
aan,1,2,3,1
aan,1,2,3,1
aan,1,2,4,3
aan,1,2,4,4
aan,1,3,4,1
aan,1,3,4,1
aan,2,1,2,2
aan,2,1,2,5
aan,2,1,3,2
aan,2,1,3,2
aan,2,1,4,0
aan,2,1,4,0
aan,2,2,3,1
aan,2,2,3,2
aan,2,2,4,0
aan,2,2,4,0
aan,2,3,4,0
aan,2,3,4,0
aan,3,1,2,5
aan,3,1,2,4
aan,3,1,3,2
aan,3,1,3,2
aan,3,1,4,4
aan,3,1,4,5
aan,3,2,3,2
aan,3,2,3,2
aan,3,2,4,3
aan,3,2,4,5
aan,3,3,4,2
aan,3,3,4,2
aan,4,1,2,4
aan,4,1,2,3
aan,4,1,3,2
aan,4,1,3,2
aan,4,1,4,3
aan,4,1,4,2
aan,4,2,3,2
aan,4,2,3,2
aan,4,2,4,3
aan,4,2,4,3
aan,4,3,4,1
aan,4,3,4,2
aan,5,1,2,2
aan,5,1,2,4
aan,5,1,3,2
aan,5,1,3,1
aan,5,1,4,0
aan,5,1,4,0
aan,5,2,3,1
aan,5,2,3,2
aan,5,2,4,0
aan,5,2,4,0
aan,5,3,4,0
aan,5,3,4,0
aan,6,1,2,5
aan,6,1,2,4
aan,6,1,3,1
aan,6,1,3,2
aan,6,1,4,3
aan,6,1,4,3
aan,6,2,3,2
aan,6,2,3,1
aan,6,2,4,4
aan,6,2,4,4
aan,6,3,4,1
aan,6,3,4,2
aan,7,1,2,4
aan,7,1,2,5
aan,7,1,3,1
aan,7,1,3,1
aan,7,1,4,3
aan,7,1,4,4
aan,7,2,3,2
aan,7,2,3,1
aan,7,2,4,2
aan,7,2,4,3
aan,7,3,4,2
aan,7,3,4,1
aan,8,1,2,3
aan,8,1,2,4
aan,8,1,3,2
aan,8,1,3,1
aan,8,1,4,3
aan,8,1,4,3
aan,8,2,3,2
aan,8,2,3,1
aan,8,2,4,4
aan,8,2,4,4
aan,8,3,4,2
aan,8,3,4,1
aan,9,1,2,4
aan,9,1,2,3
aan,9,1,3,2
aan,9,1,3,1
aan,9,1,4,3
aan,9,1,4,4
aan,9,2,3,1
aan,9,2,3,1
aan,9,2,4,3
aan,9,2,4,4
aan,9,3,4,1
aan,9,3,4,1
aan,10,1,2,1
aan,10,1,2,1
aan,10,1,3,1
aan,10,1,3,1
aan,10,1,4,1
aan,10,1,4,1
aan,10,2,3,1
aan,10,2,3,1
aan,10,2,4,4
aan,10,2,4,3
aan,10,3,4,1
aan,10,3,4,1
aan,11,1,2,4
aan,11,1,2,4
aan,11,1,3,2
aan,11,1,3,2
aan,11,1,4,2
aan,11,1,4,3
aan,11,2,3,2
aan,11,2,3,1
aan,11,2,4,3
aan,11,2,4,3
aan,11,3,4,1
aan,11,3,4,1
aao,1,1,2,3
aao,1,1,2,5
aao,1,1,3,4
aao,1,1,3,3
aao,1,1,4,4
aao,1,1,4,4
aao,1,2,3,3
aao,1,2,3,3
aao,1,2,4,3
aao,1,2,4,4
aao,1,3,4,4
aao,1,3,4,3
aao,2,1,2,5
aao,2,1,2,5
aao,2,1,3,4
aao,2,1,3,4
aao,2,1,4,0
aao,2,1,4,0
aao,2,2,3,4
aao,2,2,3,4
aao,2,2,4,0
aao,2,2,4,0
aao,2,3,4,0
aao,2,3,4,0
aao,3,1,2,4
aao,3,1,2,4
aao,3,1,3,3
aao,3,1,3,3
aao,3,1,4,4
aao,3,1,4,5
aao,3,2,3,3
aao,3,2,3,2
aao,3,2,4,4
aao,3,2,4,4
aao,3,3,4,4
aao,3,3,4,2
aao,4,1,2,5
aao,4,1,2,5
aao,4,1,3,4
aao,4,1,3,4
aao,4,1,4,4
aao,4,1,4,4
aao,4,2,3,4
aao,4,2,3,3
aao,4,2,4,5
aao,4,2,4,4
aao,4,3,4,4
aao,4,3,4,4
aao,5,1,2,4
aao,5,1,2,5
aao,5,1,3,3
aao,5,1,3,3
aao,5,1,4,0
aao,5,1,4,0
aao,5,2,3,3
aao,5,2,3,3
aao,5,2,4,0
aao,5,2,4,0
aao,5,3,4,0
aao,5,3,4,0
aao,6,1,2,3
aao,6,1,2,4
aao,6,1,3,4
aao,6,1,3,4
aao,6,1,4,4
aao,6,1,4,4
aao,6,2,3,4
aao,6,2,3,3
aao,6,2,4,4
aao,6,2,4,5
aao,6,3,4,4
aao,6,3,4,3
aao,7,1,2,3
aao,7,1,2,4
aao,7,1,3,4
aao,7,1,3,4
aao,7,1,4,5
aao,7,1,4,4
aao,7,2,3,4
aao,7,2,3,3
aao,7,2,4,4
aao,7,2,4,5
aao,7,3,4,3
aao,7,3,4,3
aao,8,1,2,5
aao,8,1,2,4
aao,8,1,3,3
aao,8,1,3,3
aao,8,1,4,4
aao,8,1,4,4
aao,8,2,3,3
aao,8,2,3,3
aao,8,2,4,4
aao,8,2,4,5
aao,8,3,4,4
aao,8,3,4,3
aao,9,1,2,5
aao,9,1,2,5
aao,9,1,3,3
aao,9,1,3,2
aao,9,1,4,4
aao,9,1,4,3
aao,9,2,3,3
aao,9,2,3,3
aao,9,2,4,4
aao,9,2,4,3
aao,9,3,4,3
aao,9,3,4,3
aao,10,1,2,2
aao,10,1,2,2
aao,10,1,3,2
aao,10,1,3,1
aao,10,1,4,1
aao,10,1,4,2
aao,10,2,3,3
aao,10,2,3,2
aao,10,2,4,4
aao,10,2,4,3
aao,10,3,4,3
aao,10,3,4,3
aao,11,1,2,4
aao,11,1,2,4
aao,11,1,3,3
aao,11,1,3,3
aao,11,1,4,4
aao,11,1,4,4
aao,11,2,3,3
aao,11,2,3,3
aao,11,2,4,4
aao,11,2,4,5
aao,11,3,4,4
aao,11,3,4,3
aap,1,1,2,5
aap,1,1,2,5
aap,1,1,3,3
aap,1,1,3,3
aap,1,1,4,5
aap,1,1,4,5
aap,1,2,3,3
aap,1,2,3,3
aap,1,2,4,5
aap,1,2,4,4
aap,1,3,4,2
aap,1,3,4,3
aap,2,1,2,5
aap,2,1,2,4
aap,2,1,3,4
aap,2,1,3,3
aap,2,1,4,0
aap,2,1,4,0
aap,2,2,3,2
aap,2,2,3,3
aap,2,2,4,0
aap,2,2,4,0
aap,2,3,4,0
aap,2,3,4,0
aap,3,1,2,5
aap,3,1,2,5
aap,3,1,3,2
aap,3,1,3,4
aap,3,1,4,5
aap,3,1,4,5
aap,3,2,3,4
aap,3,2,3,3
aap,3,2,4,5
aap,3,2,4,5
aap,3,3,4,4
aap,3,3,4,3
aap,4,1,2,5
aap,4,1,2,4
aap,4,1,3,5
aap,4,1,3,3
aap,4,1,4,3
aap,4,1,4,5
aap,4,2,3,3
aap,4,2,3,2
aap,4,2,4,4
aap,4,2,4,4
aap,4,3,4,2
aap,4,3,4,3
aap,5,1,2,5
aap,5,1,2,5
aap,5,1,3,5
aap,5,1,3,1
aap,5,1,4,0
aap,5,1,4,0
aap,5,2,3,4
aap,5,2,3,3
aap,5,2,4,0
aap,5,2,4,0
aap,5,3,4,0
aap,5,3,4,0
aap,6,1,2,5
aap,6,1,2,5
aap,6,1,3,4
aap,6,1,3,4
aap,6,1,4,4
aap,6,1,4,5
aap,6,2,3,5
aap,6,2,3,4
aap,6,2,4,5
aap,6,2,4,5
aap,6,3,4,3
aap,6,3,4,4
aap,7,1,2,5
aap,7,1,2,5
aap,7,1,3,3
aap,7,1,3,3
aap,7,1,4,5
aap,7,1,4,5
aap,7,2,3,3
aap,7,2,3,2
aap,7,2,4,5
aap,7,2,4,5
aap,7,3,4,2
aap,7,3,4,1
aap,8,1,2,4
aap,8,1,2,3
aap,8,1,3,4
aap,8,1,3,2
aap,8,1,4,5
aap,8,1,4,4
aap,8,2,3,5
aap,8,2,3,2
aap,8,2,4,5
aap,8,2,4,4
aap,8,3,4,2
aap,8,3,4,2
aap,9,1,2,5
aap,9,1,2,5
aap,9,1,3,3
aap,9,1,3,3
aap,9,1,4,5
aap,9,1,4,5
aap,9,2,3,4
aap,9,2,3,2
aap,9,2,4,5
aap,9,2,4,4
aap,9,3,4,3
aap,9,3,4,2
aap,10,1,2,1
aap,10,1,2,1
aap,10,1,3,1
aap,10,1,3,3
aap,10,1,4,3
aap,10,1,4,1
aap,10,2,3,4
aap,10,2,3,2
aap,10,2,4,5
aap,10,2,4,4
aap,10,3,4,4
aap,10,3,4,3
aap,11,1,2,5
aap,11,1,2,3
aap,11,1,3,5
aap,11,1,3,4
aap,11,1,4,5
aap,11,1,4,5
aap,11,2,3,3
aap,11,2,3,2
aap,11,2,4,5
aap,11,2,4,5
aap,11,3,4,1
aap,11,3,4,2
aaq,1,1,2,2
aaq,1,1,2,5
aaq,1,1,3,3
aaq,1,1,3,3
aaq,1,1,4,5
aaq,1,1,4,5
aaq,1,2,3,3
aaq,1,2,3,2
aaq,1,2,4,3
aaq,1,2,4,3
aaq,1,3,4,5
aaq,1,3,4,4
aaq,2,1,2,3
aaq,2,1,2,4
aaq,2,1,3,3
aaq,2,1,3,2
aaq,2,1,4,0
aaq,2,1,4,0
aaq,2,2,3,4
aaq,2,2,3,3
aaq,2,2,4,0
aaq,2,2,4,0
aaq,2,3,4,0
aaq,2,3,4,0
aaq,3,1,2,4
aaq,3,1,2,5
aaq,3,1,3,2
aaq,3,1,3,2
aaq,3,1,4,4
aaq,3,1,4,4
aaq,3,2,3,4
aaq,3,2,3,3
aaq,3,2,4,3
aaq,3,2,4,3
aaq,3,3,4,2
aaq,3,3,4,2
aaq,4,1,2,4
aaq,4,1,2,5
aaq,4,1,3,3
aaq,4,1,3,3
aaq,4,1,4,4
aaq,4,1,4,5
aaq,4,2,3,5
aaq,4,2,3,3
aaq,4,2,4,5
aaq,4,2,4,5
aaq,4,3,4,2
aaq,4,3,4,3
aaq,5,1,2,3
aaq,5,1,2,3
aaq,5,1,3,3
aaq,5,1,3,2
aaq,5,1,4,0
aaq,5,1,4,0
aaq,5,2,3,3
aaq,5,2,3,2
aaq,5,2,4,0
aaq,5,2,4,0
aaq,5,3,4,0
aaq,5,3,4,0
aaq,6,1,2,3
aaq,6,1,2,3
aaq,6,1,3,3
aaq,6,1,3,3
aaq,6,1,4,4
aaq,6,1,4,3
aaq,6,2,3,3
aaq,6,2,3,2
aaq,6,2,4,4
aaq,6,2,4,5
aaq,6,3,4,4
aaq,6,3,4,4
aaq,7,1,2,4
aaq,7,1,2,4
aaq,7,1,3,3
aaq,7,1,3,2
aaq,7,1,4,5
aaq,7,1,4,4
aaq,7,2,3,3
aaq,7,2,3,4
aaq,7,2,4,4
aaq,7,2,4,4
aaq,7,3,4,3
aaq,7,3,4,4
aaq,8,1,2,5
aaq,8,1,2,4
aaq,8,1,3,3
aaq,8,1,3,4
aaq,8,1,4,4
aaq,8,1,4,5
aaq,8,2,3,3
aaq,8,2,3,3
aaq,8,2,4,4
aaq,8,2,4,4
aaq,8,3,4,4
aaq,8,3,4,2
aaq,9,1,2,5
aaq,9,1,2,4
aaq,9,1,3,4
aaq,9,1,3,3
aaq,9,1,4,5
aaq,9,1,4,4
aaq,9,2,3,2
aaq,9,2,3,3
aaq,9,2,4,3
aaq,9,2,4,4
aaq,9,3,4,3
aaq,9,3,4,2
aaq,10,1,2,2
aaq,10,1,2,2
aaq,10,1,3,2
aaq,10,1,3,2
aaq,10,1,4,2
aaq,10,1,4,2
aaq,10,2,3,4
aaq,10,2,3,3
aaq,10,2,4,5
aaq,10,2,4,4
aaq,10,3,4,4
aaq,10,3,4,4
aaq,11,1,2,5
aaq,11,1,2,5
aaq,11,1,3,4
aaq,11,1,3,2
aaq,11,1,4,5
aaq,11,1,4,4
aaq,11,2,3,5
aaq,11,2,3,2
aaq,11,2,4,5
aaq,11,2,4,5
aaq,11,3,4,2
aaq,11,3,4,3
aar,1,1,2,5
aar,1,1,2,5
aar,1,1,3,2
aar,1,1,3,2
aar,1,1,4,4
aar,1,1,4,4
aar,1,2,3,2
aar,1,2,3,2
aar,1,2,4,4
aar,1,2,4,5
aar,1,3,4,2
aar,1,3,4,2
aar,2,1,2,5
aar,2,1,2,4
aar,2,1,3,2
aar,2,1,3,3
aar,2,1,4,0
aar,2,1,4,0
aar,2,2,3,3
aar,2,2,3,2
aar,2,2,4,0
aar,2,2,4,0
aar,2,3,4,0
aar,2,3,4,0
aar,3,1,2,5
aar,3,1,2,5
aar,3,1,3,2
aar,3,1,3,2
aar,3,1,4,3
aar,3,1,4,5
aar,3,2,3,2
aar,3,2,3,2
aar,3,2,4,5
aar,3,2,4,5
aar,3,3,4,3
aar,3,3,4,2
aar,4,1,2,5
aar,4,1,2,5
aar,4,1,3,2
aar,4,1,3,3
aar,4,1,4,3
aar,4,1,4,5
aar,4,2,3,2
aar,4,2,3,4
aar,4,2,4,3
aar,4,2,4,5
aar,4,3,4,3
aar,4,3,4,3
aar,5,1,2,4
aar,5,1,2,5
aar,5,1,3,2
aar,5,1,3,2
aar,5,1,4,0
aar,5,1,4,0
aar,5,2,3,2
aar,5,2,3,2
aar,5,2,4,0
aar,5,2,4,0
aar,5,3,4,0
aar,5,3,4,0
aar,6,1,2,4
aar,6,1,2,5
aar,6,1,3,2
aar,6,1,3,2
aar,6,1,4,4
aar,6,1,4,3
aar,6,2,3,2
aar,6,2,3,2
aar,6,2,4,4
aar,6,2,4,5
aar,6,3,4,2
aar,6,3,4,2
aar,7,1,2,5
aar,7,1,2,5
aar,7,1,3,2
aar,7,1,3,2
aar,7,1,4,5
aar,7,1,4,4
aar,7,2,3,2
aar,7,2,3,1
aar,7,2,4,4
aar,7,2,4,5
aar,7,3,4,2
aar,7,3,4,2
aar,8,1,2,4
aar,8,1,2,5
aar,8,1,3,2
aar,8,1,3,3
aar,8,1,4,5
aar,8,1,4,5
aar,8,2,3,2
aar,8,2,3,3
aar,8,2,4,5
aar,8,2,4,5
aar,8,3,4,2
aar,8,3,4,2
aar,9,1,2,5
aar,9,1,2,5
aar,9,1,3,2
aar,9,1,3,2
aar,9,1,4,5
aar,9,1,4,5
aar,9,2,3,2
aar,9,2,3,2
aar,9,2,4,5
aar,9,2,4,5
aar,9,3,4,2
aar,9,3,4,3
aar,10,1,2,2
aar,10,1,2,2
aar,10,1,3,3
aar,10,1,3,2
aar,10,1,4,4
aar,10,1,4,3
aar,10,2,3,2
aar,10,2,3,2
aar,10,2,4,5
aar,10,2,4,5
aar,10,3,4,3
aar,10,3,4,2
aar,11,1,2,4
aar,11,1,2,5
aar,11,1,3,3
aar,11,1,3,3
aar,11,1,4,5
aar,11,1,4,5
aar,11,2,3,2
aar,11,2,3,2
aar,11,2,4,5
aar,11,2,4,4
aar,11,3,4,2
aar,11,3,4,4
aas,1,1,2,4
aas,1,1,2,5
aas,1,1,3,3
aas,1,1,3,4
aas,1,1,4,3
aas,1,1,4,2
aas,1,2,3,2
aas,1,2,3,4
aas,1,2,4,4
aas,1,2,4,4
aas,1,3,4,3
aas,1,3,4,4
aas,2,1,2,5
aas,2,1,2,4
aas,2,1,3,5
aas,2,1,3,2
aas,2,1,4,0
aas,2,1,4,0
aas,2,2,3,4
aas,2,2,3,4
aas,2,2,4,0
aas,2,2,4,0
aas,2,3,4,0
aas,2,3,4,0
aas,3,1,2,5
aas,3,1,2,5
aas,3,1,3,2
aas,3,1,3,2
aas,3,1,4,5
aas,3,1,4,5
aas,3,2,3,2
aas,3,2,3,2
aas,3,2,4,5
aas,3,2,4,4
aas,3,3,4,3
aas,3,3,4,2
aas,4,1,2,2
aas,4,1,2,4
aas,4,1,3,4
aas,4,1,3,4
aas,4,1,4,3
aas,4,1,4,3
aas,4,2,3,4
aas,4,2,3,3
aas,4,2,4,3
aas,4,2,4,3
aas,4,3,4,3
aas,4,3,4,2
aas,5,1,2,3
aas,5,1,2,5
aas,5,1,3,3
aas,5,1,3,3
aas,5,1,4,0
aas,5,1,4,0
aas,5,2,3,2
aas,5,2,3,2
aas,5,2,4,0
aas,5,2,4,0
aas,5,3,4,0
aas,5,3,4,0
aas,6,1,2,3
aas,6,1,2,3
aas,6,1,3,4
aas,6,1,3,4
aas,6,1,4,3
aas,6,1,4,3
aas,6,2,3,3
aas,6,2,3,3
aas,6,2,4,3
aas,6,2,4,3
aas,6,3,4,3
aas,6,3,4,3
aas,7,1,2,3
aas,7,1,2,3
aas,7,1,3,4
aas,7,1,3,2
aas,7,1,4,5
aas,7,1,4,3
aas,7,2,3,2
aas,7,2,3,3
aas,7,2,4,5
aas,7,2,4,4
aas,7,3,4,2
aas,7,3,4,3
aas,8,1,2,4
aas,8,1,2,3
aas,8,1,3,3
aas,8,1,3,2
aas,8,1,4,4
aas,8,1,4,3
aas,8,2,3,4
aas,8,2,3,3
aas,8,2,4,4
aas,8,2,4,3
aas,8,3,4,2
aas,8,3,4,2
aas,9,1,2,5
aas,9,1,2,5
aas,9,1,3,2
aas,9,1,3,2
aas,9,1,4,5
aas,9,1,4,3
aas,9,2,3,2
aas,9,2,3,2
aas,9,2,4,5
aas,9,2,4,4
aas,9,3,4,2
aas,9,3,4,2
aas,10,1,2,1
aas,10,1,2,2
aas,10,1,3,2
aas,10,1,3,2
aas,10,1,4,1
aas,10,1,4,2
aas,10,2,3,4
aas,10,2,3,3
aas,10,2,4,4
aas,10,2,4,5
aas,10,3,4,2
aas,10,3,4,2
aas,11,1,2,5
aas,11,1,2,4
aas,11,1,3,5
aas,11,1,3,2
aas,11,1,4,4
aas,11,1,4,5
aas,11,2,3,3
aas,11,2,3,4
aas,11,2,4,5
aas,11,2,4,5
aas,11,3,4,3
aas,11,3,4,4
aat,1,1,2,5
aat,1,1,2,2
aat,1,1,3,4
aat,1,1,3,3
aat,1,1,4,5
